#%file0_affymetrix-algorithm-param-apt-opt-feat-effect-file=
#%file0_affymetrix-algorithm-param-apt-opt-target-sketch-file=
#%file0_affymetrix-algorithm-param-apt-opt-do-residuals=false
#%file0_affymetrix-algorithm-param-apt-opt-do-feature-effects=false
#%file0_affymetrix-algorithm-param-apt-opt-write-sketch=false
#%file0_affymetrix-algorithm-param-quantification-name=med-polish
#%file0_affymetrix-algorithm-param-quantification-version=1.0
#%file0_affymetrix-algorithm-param-quantification-scale=log2
#%file0_affymetrix-algorithm-param-quantification-type=signal
############################################################
#%file1_name=/home/stefan_l/Diabetes_Postdoc/Hemang_data/Muscle_exercise/lib/NuGOHs1a520180_Hs_Probeset_ID_2_GeneSymbol.txt
#%file1_cols=probeset_id,Gene Symbol,
############################################################
probeset_id	34884_1	34884_2	34885_1	34885_2	34888_1	34888_2	34892_1	34892_2	34893_1	34893_2	34894_1	34894_2	34895_1	34895_2	34896_1	34896_2	34897_1	34897_2	34898_1	34898_2	34899_1	34899_2	34900_1	34900_2	34901_1	34901_2	34902_1	34902_2	34903_1	34903_2	34904_1	34904_2	34905_1	34905_2	34906_1	34906_2	34907_1	34907_2	34908_1	34908_2	34909_1	34909_2	34910_1	34910_2	34912_1	34912_2	34913_1	34913_2	34915_1	34915_2	34919_1	34919_2	34921_1	34921_2	34922_1	34922_2	34923_1	34923_2	34924_1	34924_2	34925_1	34925_2	34926_1	34926_2	34927_1	34927_2	34929_1	34929_2	34930_1	34930_2	34931_1	34931_2	34932_1	34932_2	34933_1	34933_2	34934_1	34934_2	Gene Symbol
NM_020753_at	5.19365	5.19983	4.77931	4.82565	4.90476	5.14701	5.05848	5.26902	5.08715	5.51596	5.29812	5.03694	5.12839	5.30915	4.92980	5.33878	5.31315	5.58699	5.18086	5.09252	4.98110	4.97501	5.37795	5.35873	5.20972	4.93515	5.23379	5.24461	5.11060	5.16079	5.45397	5.17637	4.94841	5.00728	5.09320	5.16655	5.02713	5.32670	5.23691	5.44150	5.41701	5.53160	5.10655	5.28824	5.14255	4.95385	4.93215	5.08937	5.14786	5.47281	5.53445	6.15918	5.19013	4.97713	5.02340	4.97373	4.96993	5.30443	5.37188	5.20198	4.79354	5.15705	5.11185	4.96128	5.22421	5.11568	5.24451	5.36526	5.34290	5.15675	5.00029	5.13728	5.23685	5.39095	4.87739	5.15276	5.19248	5.06725	CASKIN2
NM_020764_at	5.14309	5.15270	5.34760	5.06313	5.01530	5.28001	5.29263	5.33363	5.31899	5.30253	5.05144	5.20983	4.84697	5.19228	4.93670	5.19839	5.17278	5.39566	5.18871	5.50720	5.06535	4.86179	5.14676	5.00743	5.33513	5.30537	5.64219	4.97808	5.26561	4.76432	4.93884	4.88943	5.20442	4.95991	5.07588	4.46872	5.01442	5.03196	5.47154	5.22515	5.02774	5.30162	5.53808	5.09489	5.35893	4.99138	5.39394	5.19946	5.31538	4.78878	5.29787	5.26919	5.42100	5.00175	5.03659	4.96898	5.26473	5.11694	5.13163	5.07538	5.01477	5.18528	4.82053	5.16595	5.15698	5.41143	5.00463	4.61964	5.03299	5.26300	4.86568	4.65400	5.50154	5.13794	5.00743	5.35607	5.06740	5.19808	CASKIN1
NM_021170_at	5.09884	5.18295	5.11292	5.10167	4.99410	5.05653	5.55289	5.37289	5.38666	5.61145	5.43959	5.56120	5.31800	5.17355	5.29388	5.22095	5.51056	5.49193	5.49734	5.99922	5.02633	5.12125	5.60733	5.46450	5.50505	6.01363	5.01733	5.42416	5.53104	4.94716	5.84130	5.48729	5.00243	5.18231	5.44695	5.59057	4.93535	5.76674	5.71629	5.60429	5.70213	5.42007	5.56294	5.80318	4.98118	5.12397	5.05514	5.45770	5.24305	5.65846	4.91439	5.11323	5.72184	4.69217	5.19249	5.37971	5.45282	5.35391	5.25335	5.39598	5.02110	4.78916	5.26812	5.22713	5.23819	5.49280	5.51891	5.27794	5.37160	5.34596	5.39139	5.34289	5.29078	5.20215	5.20375	5.77623	5.41496	5.31080	HES4
NM_022834_at	4.65697	4.68258	4.26086	4.61586	4.74605	4.50142	4.73851	4.78695	4.91201	4.98793	4.75413	4.47397	4.89713	4.73690	5.15895	4.92457	4.84981	4.69164	4.75398	4.75589	4.75087	4.61697	4.82401	4.75026	4.78156	4.82961	4.76392	4.70789	4.71310	4.74176	4.83657	5.04292	4.80857	4.80649	4.64497	4.45447	4.57165	4.86185	4.72442	4.88315	4.97104	4.79499	4.69578	4.91079	4.38918	4.51758	4.52825	4.92654	4.83610	4.73836	4.62398	4.42987	4.61310	4.51221	4.59081	5.03443	4.96051	4.59230	5.01770	4.62583	4.74403	4.39675	4.67569	4.77083	4.77913	5.05057	4.89564	5.09260	4.80996	4.75087	4.64200	4.92089	4.43851	4.71335	4.70694	4.89447	4.48240	4.81613	VWA1
NM_023018_at	5.59388	5.46088	5.29233	5.61380	5.24577	5.20905	5.55512	5.42520	5.12840	5.19598	5.18371	5.43288	5.33314	5.08234	5.41198	5.35587	5.32691	4.87808	5.60232	5.43004	5.48908	5.23096	5.43752	5.27738	4.97657	5.16012	5.13810	5.35655	5.29221	5.28227	5.56166	5.56422	5.44916	6.21822	5.80354	5.50116	5.52600	5.16016	5.52451	5.42673	5.30017	5.38268	6.11827	5.88399	5.08687	5.36480	5.19496	5.40024	5.39383	5.56760	5.39388	5.44561	5.44582	5.62767	5.36484	5.51059	5.19434	5.81032	5.18422	5.13258	5.45168	5.31809	5.36585	5.75135	5.55455	5.27408	5.57364	5.07450	5.20252	5.44447	5.56502	5.36732	4.97410	5.01416	6.96217	5.03846	5.71571	5.56629	NADK
NM_024848_at	6.06903	5.97511	5.83839	6.00749	6.05659	6.18008	6.00349	6.08732	6.32735	6.33844	6.22402	6.05150	5.97869	6.03761	6.16408	6.23853	6.11498	6.27012	5.85772	6.36538	6.04957	6.38659	6.37062	6.31035	6.16258	6.18387	6.06589	6.11862	5.78947	5.79750	6.02396	6.19783	6.30064	6.01679	6.03721	6.04985	5.93497	5.91752	6.02147	6.23245	5.94650	6.34790	6.06696	5.92265	6.23396	5.83753	5.89201	6.04122	6.27996	6.12400	6.22720	5.79822	6.16650	5.70729	6.25957	6.09649	6.29958	6.00347	5.89125	6.13909	5.56905	5.85988	6.06785	5.72067	6.13944	6.31465	6.04606	6.17644	6.22092	5.99794	5.72758	5.95005	6.14486	6.21150	6.14458	6.27549	6.04652	6.18377	MORN1
NM_030756_at	7.63442	7.71797	7.82664	7.63187	8.10026	8.54167	7.35715	7.31176	7.46409	6.75031	7.36523	7.66172	7.60947	7.57617	7.44717	7.52026	7.06798	7.60759	7.95863	7.39081	7.97292	7.82900	7.35023	7.43991	7.41332	7.21552	7.60079	6.89839	8.03210	7.48705	7.78278	7.41413	7.83641	7.55315	7.77737	7.78618	8.00524	7.69469	7.39956	7.30216	7.15200	7.16139	7.34017	7.45443	7.66918	7.98120	7.76810	7.66255	6.95210	7.51813	7.16441	7.91868	7.99361	8.55298	7.94428	7.83893	7.48390	7.47726	7.74971	7.54147	7.82416	7.93365	8.04107	8.14166	7.24739	7.11884	7.80642	7.38948	7.76621	8.16868	7.77448	7.56685	7.35989	7.59987	7.75808	7.30287	7.59682	7.65526	TCF7L2
NM_032129_at	5.68236	5.65257	5.69465	5.51121	5.62895	5.76091	5.65118	5.72801	5.89121	5.86166	5.88720	5.61750	5.81709	5.67127	5.68095	5.77612	5.74511	5.81181	5.60581	5.95371	5.58052	5.67112	5.65113	5.62702	5.68390	5.63866	5.74731	5.78702	5.51175	5.72655	5.68137	5.66058	5.69605	5.89710	5.57930	5.50333	5.12138	5.79728	5.77547	5.76870	5.46310	5.63605	5.69318	5.67632	5.57541	5.33825	5.29251	5.65517	5.79895	5.37841	5.52042	5.32500	5.76008	5.40019	5.58822	5.48897	5.84957	5.66087	5.84368	5.65895	5.56219	5.55239	5.51606	5.28951	5.64648	5.59960	5.49769	5.84371	5.66995	5.60807	5.47018	5.61316	5.85467	5.66857	5.82622	5.79247	5.65712	5.67325	PLEKHN1
NM_032348_at	7.12621	7.29228	7.17926	7.07745	6.99723	7.33079	7.23797	7.36994	7.24703	7.36001	7.04980	7.04080	7.25365	7.30031	7.38352	7.51204	7.03438	7.65610	7.37295	7.18529	7.11627	7.08923	7.66579	7.74766	7.25334	7.40896	7.46176	7.28458	7.78888	7.22260	7.38194	7.27265	7.10586	7.15312	7.04078	7.23921	7.29169	7.25991	7.29198	7.35627	7.37901	7.44828	7.22525	7.33220	7.35198	7.36277	7.41253	6.94145	7.41945	7.60395	7.37899	7.65320	7.54266	7.23818	7.31032	7.16241	7.03132	7.21042	7.34120	7.25555	7.25486	7.25290	7.23326	7.17724	7.17963	7.31424	7.21676	7.36261	7.35627	7.93270	7.15836	7.05160	7.19553	7.44441	7.27116	7.56405	7.18081	7.33343	MXRA8
NM_032747_at	12.20013	12.22671	12.11917	12.33258	12.07436	12.42973	12.26330	12.33798	12.29201	12.37147	12.34148	12.09425	12.20607	12.36549	12.13225	12.23941	12.45448	12.38883	12.22121	12.31970	12.25772	12.24472	12.22965	12.15665	12.29498	12.26636	12.07268	12.30473	12.36069	12.30618	12.43996	12.35680	12.27269	11.96125	12.24452	12.39598	12.29487	12.32282	12.22083	12.22305	12.36467	12.13873	12.29589	12.33647	11.97581	12.21516	12.37286	12.33942	12.33951	12.34851	12.12988	11.37983	12.35845	12.25033	12.17763	12.15683	12.21102	12.35732	12.28630	12.33070	12.30652	12.19340	12.11718	12.40341	12.32570	12.38198	12.24192	12.23170	12.26357	12.00250	12.32545	12.34438	12.19419	12.25187	12.26733	12.15269	12.08118	12.25555	USMG5
NM_058167_at	7.05556	6.71247	6.55809	6.88451	6.83189	6.70747	6.95385	6.93808	6.46426	6.97206	6.71919	6.74058	7.10480	7.15745	7.12731	7.04035	6.93544	6.83014	6.63362	6.82072	6.93428	6.90182	7.06302	7.29433	7.00655	6.88575	6.58295	7.03557	6.90337	7.15819	7.17168	7.17522	6.81663	6.70675	7.23686	7.03028	7.02809	7.16441	7.10412	7.18136	6.88440	6.89806	6.99462	6.95698	6.73289	6.88900	6.98249	6.95362	7.05745	6.96516	6.70304	6.74502	6.93184	6.52610	6.72086	6.99183	6.92398	7.05359	6.97005	6.92355	7.03450	6.73002	7.02829	6.91233	7.03216	7.28807	6.86575	7.19454	6.74454	6.82911	7.08662	7.25552	7.07443	6.95663	6.81433	7.19697	6.58489	6.72991	UBE2J2
NM_080605_at	5.75501	5.53971	5.90890	5.69698	6.21315	5.54480	5.99963	5.98510	6.09265	6.04907	6.01687	5.75052	5.61739	5.98463	5.84144	6.04013	6.36157	6.16691	5.95321	5.87934	6.04303	6.05788	5.87023	5.85755	6.02833	6.13199	5.79949	5.59310	5.60272	5.93232	5.82478	5.88904	5.94044	5.96652	5.94046	5.93183	6.15640	5.94971	5.95299	5.86281	6.06675	5.88706	5.78868	5.73330	6.24015	6.02733	5.82693	5.92715	5.86523	6.01939	6.15151	6.75322	5.86370	5.92060	6.09303	5.60245	5.81432	5.92753	5.65819	5.86925	5.88059	5.91891	6.18881	5.92090	5.80350	5.44414	5.70026	5.73106	6.02117	6.40850	5.72758	5.62448	5.91449	5.78465	5.62380	5.87812	6.34164	5.98626	B3GALT6
NM_080875_at	7.83371	7.65230	7.41106	7.37477	7.59333	7.41734	7.95417	7.94349	7.85696	8.26394	7.86322	8.11820	7.72141	7.70896	8.08871	8.00976	7.97172	7.95642	7.96522	7.91787	7.46161	7.48088	7.92772	8.24914	7.92780	7.73091	8.05683	7.84447	7.96121	7.86098	7.71625	7.84104	7.48608	7.72060	8.05130	7.58501	7.75918	7.89911	7.87056	7.82006	7.96535	8.08328	7.59059	7.62172	7.38998	7.62723	7.79060	7.59711	8.16842	7.68670	8.44337	7.17600	7.51930	7.68973	7.93729	7.86547	7.79065	7.93988	7.73556	7.82373	7.82793	8.07352	8.07912	7.77791	7.91817	7.94073	8.17941	8.15243	7.85262	7.44750	7.80070	7.83711	7.99945	7.91167	7.67785	7.68456	8.01419	8.00046	MIB2
NM_138705_at	5.08857	6.02055	9.23066	8.90595	10.30323	6.58269	6.52238	6.40163	5.66101	5.23667	7.02713	10.13100	5.69418	5.92982	6.03461	5.63218	6.04850	7.90911	7.72234	6.35870	7.33858	7.02348	6.54925	7.11818	7.00538	6.41953	9.57763	7.57684	8.16356	8.79615	5.46897	5.77528	6.92832	8.03392	5.91114	5.12243	9.47900	8.38644	6.62571	7.51033	7.36994	8.22062	6.01086	6.02204	7.78703	8.82411	7.80707	7.04924	6.12135	5.78885	8.11529	7.33271	6.27041	8.62185	9.10065	9.96143	6.95621	6.28681	7.56074	7.49424	7.63743	9.00940	9.79845	8.39472	8.03191	6.42476	7.77361	6.63294	6.49324	6.17301	5.84170	5.55502	7.65483	6.22289	5.97969	5.61617	9.59849	7.58037	CALML6
NM_148901_at	3.97293	3.84593	3.99119	3.99134	3.83298	4.03497	3.88440	4.03014	4.42573	4.12852	4.10281	3.68194	3.96639	4.05903	4.29874	4.11587	4.12120	3.97226	3.89352	3.98326	3.81365	3.93021	4.06859	4.34790	4.14332	3.93309	3.99101	4.14275	3.85700	3.89137	4.07776	4.03747	4.09581	4.00407	3.98697	3.83872	3.99042	4.45023	3.99060	4.17689	4.13957	3.79752	3.93359	3.94211	4.05617	3.76739	3.80651	3.93788	3.99564	3.94223	3.95292	4.03411	4.01461	3.57219	3.83526	4.06022	3.96457	3.99711	3.81113	3.83711	3.85700	4.20468	4.00202	4.09693	4.17429	4.08671	3.94445	4.07402	3.84288	4.00572	4.11186	4.02762	3.98737	3.99099	3.90227	4.57083	3.97715	3.95192	TNFRSF18
NM_148902_at	3.97293	3.84593	3.99119	3.99134	3.83298	4.03497	3.88440	4.03014	4.42573	4.12852	4.10281	3.68194	3.96639	4.05903	4.29874	4.11587	4.12120	3.97226	3.89352	3.98326	3.81365	3.93021	4.06859	4.34790	4.14332	3.93309	3.99101	4.14275	3.85700	3.89137	4.07776	4.03747	4.09581	4.00407	3.98697	3.83872	3.99042	4.45023	3.99060	4.17689	4.13957	3.79752	3.93359	3.94211	4.05617	3.76739	3.80651	3.93788	3.99564	3.94223	3.95292	4.03411	4.01461	3.57219	3.83526	4.06022	3.96457	3.99711	3.81113	3.83711	3.85700	4.20468	4.00202	4.09693	4.17429	4.08671	3.94445	4.07402	3.84288	4.00572	4.11186	4.02762	3.98737	3.99099	3.90227	4.57083	3.97715	3.95192	TNFRSF18
NM_152228_at	5.58359	5.69515	5.50597	5.41688	5.75336	5.41381	5.60321	5.68125	5.95240	5.84618	5.68776	5.58599	5.63159	5.84613	5.51210	5.63888	5.82086	5.79734	5.43010	5.80686	5.68341	5.84577	5.77532	5.60032	5.61467	5.61840	5.96486	5.76932	5.32559	5.63652	5.73523	5.47099	5.64469	5.67385	5.39863	5.52755	5.41751	5.55674	5.78842	5.92608	5.45814	5.84002	5.84791	5.58275	5.49463	5.26253	5.59489	5.31995	5.81769	5.63531	5.79825	5.55589	5.55278	5.31923	5.63787	5.36438	5.83973	5.55791	5.72014	5.62189	5.81773	5.41112	5.17883	5.40904	5.45407	5.69231	5.64496	5.66854	5.65430	5.48919	5.48222	5.44378	5.71872	5.75655	5.73687	5.59501	5.52786	5.70761	TAS1R3
NM_152486_at	5.66317	5.75114	5.60309	5.80000	5.87226	5.89361	5.79317	5.87032	5.94901	5.79103	5.71392	6.02271	5.71325	5.99971	5.85283	5.86221	5.93822	5.85283	6.16124	5.39465	5.84081	5.50515	6.05915	5.65980	6.08619	5.96920	6.14531	5.74529	5.88521	5.27209	5.80164	5.96445	5.78259	5.64158	5.56201	5.13975	5.85287	5.80438	5.78234	5.83275	5.98266	5.88521	5.95834	6.13766	6.16463	5.86246	6.26879	6.94471	5.61491	5.80438	6.05610	5.95427	5.69698	5.76133	6.12363	5.91692	5.84876	5.95311	5.83772	5.88007	5.77740	5.74396	5.54896	5.69071	6.24247	6.17973	5.64007	5.91541	6.20023	7.50340	5.93185	5.45558	5.87961	5.84387	5.73691	5.90749	5.90041	5.76048	SAMD11
NM_153254_at	4.60268	4.61423	4.77749	4.64802	4.64744	4.55092	4.46689	4.69099	4.69108	4.73756	4.60114	4.58233	4.55900	4.64762	4.70277	4.52225	4.67772	4.70923	4.44104	4.75832	4.74415	4.92335	4.70082	4.68498	4.87680	4.41687	4.74149	4.67364	4.34626	4.26353	4.51989	4.68747	4.94701	4.53179	4.61115	4.31511	4.55706	4.71148	4.47613	4.67558	4.58466	4.85440	4.66929	4.66770	4.60901	4.49437	4.59025	4.48951	4.67552	4.59521	4.49253	4.19957	4.70655	4.24613	4.34623	4.44774	4.63382	4.65500	4.40581	4.29960	4.57225	4.37589	4.23975	4.46696	4.51168	4.86477	4.50887	4.65244	4.64458	4.71088	4.22951	4.48199	4.74472	4.75995	4.53108	4.90981	4.43358	4.82007	TTLL10
NM_153339_at	5.53888	5.68638	5.29308	5.16397	5.48565	5.31518	5.76308	5.66731	5.51573	5.57959	5.61137	5.72794	5.76480	5.86652	5.29447	5.79486	5.50957	5.57567	5.66803	5.30248	5.88622	5.55746	5.29208	5.68036	5.84864	5.50365	5.63625	5.57990	5.63485	5.53380	5.49999	5.70642	5.25914	5.58692	5.32288	5.19065	5.61160	5.67819	5.57916	5.73373	5.60307	5.71338	5.69882	5.57738	5.19952	5.61028	5.64810	5.85681	5.63168	5.25227	5.83273	5.87868	5.40739	5.41030	5.72400	5.82685	5.58002	5.63859	5.88715	5.71558	5.47067	5.70255	5.81475	5.66320	5.82636	5.30428	5.92806	5.49325	5.83839	5.14775	5.93185	5.43994	5.56015	5.58582	5.53645	5.28203	5.65947	5.56847	PUSL1
NM_153818_at	5.20617	4.99211	4.92197	5.13217	4.91231	4.81685	5.02009	5.23060	5.31249	5.19838	5.00345	4.91220	5.27471	5.27414	5.14618	5.21749	5.13845	5.14409	5.00602	5.16796	4.89206	4.97547	5.13307	5.08380	5.14143	4.95726	5.07125	5.09595	5.03374	5.27429	5.50987	5.17123	5.11162	4.93995	5.36963	5.43177	5.27218	5.37598	5.35552	5.26802	5.16093	4.99842	5.17395	5.08542	5.23813	5.16739	4.86604	5.29145	5.30263	5.33368	5.36644	5.77183	4.61303	4.40966	4.90382	5.34571	5.08891	5.26907	5.02272	5.14098	4.81138	5.06494	4.64296	5.14361	4.98566	5.32302	5.20367	5.20426	5.37214	5.46488	5.22664	5.39028	5.38064	5.35186	5.23752	5.44022	4.73035	5.15444	PEX10
NM_178545_at	9.05164	9.14373	9.70075	10.17904	10.48883	9.37215	10.08456	10.26505	8.94646	10.18453	10.08383	10.63740	9.40641	8.91503	9.66052	9.59977	9.88826	10.21776	10.51431	9.98900	9.85707	9.71553	10.69383	10.82862	10.04787	9.16590	10.80390	10.80276	10.24300	10.66151	9.45503	9.61751	9.95971	10.03960	9.94236	9.15883	10.37375	10.24635	9.87088	10.32630	10.27111	10.38669	9.79720	9.72507	9.35254	9.96070	10.48927	10.24659	10.01786	9.75656	10.79325	10.22919	9.50326	10.31708	10.42941	10.52952	9.96341	10.10610	9.89533	10.04004	10.51271	10.58324	10.50926	10.50046	10.51570	10.35381	10.51929	10.11256	9.47583	9.12343	9.95959	9.73480	10.07201	10.04428	9.71031	9.01034	10.53372	10.42000	TMEM52
NM_182533_at	6.09597	6.10038	6.20687	6.12936	5.83495	5.92737	6.14545	5.97499	6.12048	5.91276	6.06531	6.11554	6.07584	6.07816	6.16159	6.13514	6.37372	5.94298	5.97790	6.09641	6.11899	6.06758	6.26114	6.24005	6.01916	6.13088	6.36703	6.31362	6.26338	6.14447	6.10081	6.00111	6.16528	5.73800	6.03240	6.18632	5.72234	6.03888	6.06431	6.08724	6.34278	6.26677	6.06694	6.14618	6.70195	6.27093	6.34354	6.22520	6.40393	6.56025	6.16851	6.56822	5.81022	5.81487	5.87682	5.94510	6.14148	6.19565	6.24720	6.19908	6.38118	6.09523	5.77780	5.88029	6.17506	6.69322	6.32144	6.08559	5.96859	6.41843	6.16305	6.11769	5.59463	5.87798	6.22237	6.17971	6.15128	5.94197	C1orf86
NM_182838_at	3.99077	4.07632	4.15677	3.98762	4.23520	4.18732	4.04452	3.93196	3.95103	4.34423	4.13275	4.08845	4.09154	4.06996	4.41760	4.27205	4.33790	3.99969	4.46822	4.57204	4.28466	4.33097	4.05640	4.20712	3.90390	4.13074	4.26277	4.28709	4.07241	4.31616	4.45385	4.48252	4.55164	4.72977	4.30828	4.32156	4.67950	3.86897	4.25637	4.35018	4.26736	4.10758	4.17750	4.07802	4.32261	3.99574	4.37882	4.55849	4.07737	4.03812	4.38845	4.22050	4.31262	4.34596	4.55068	4.78044	4.37882	4.46316	4.48850	4.06322	4.75034	4.87679	5.21314	4.25953	4.47765	4.28189	3.89849	4.05257	4.23734	3.93695	4.32950	4.01887	4.48459	3.97952	4.28466	4.08870	4.08614	4.07599	SLC35E2
NM_194315_at	7.05556	6.71247	6.55809	6.88451	6.83189	6.70747	6.95385	6.93808	6.46426	6.97206	6.71919	6.74058	7.10480	7.15745	7.12731	7.04035	6.93544	6.83014	6.63362	6.82072	6.93428	6.90182	7.06302	7.29433	7.00655	6.88575	6.58295	7.03557	6.90337	7.15819	7.17168	7.17522	6.81663	6.70675	7.23686	7.03028	7.02809	7.16441	7.10412	7.18136	6.88440	6.89806	6.99462	6.95698	6.73289	6.88900	6.98249	6.95362	7.05745	6.96516	6.70304	6.74502	6.93184	6.52610	6.72086	6.99183	6.92398	7.05359	6.97005	6.92355	7.03450	6.73002	7.02829	6.91233	7.03216	7.28807	6.86575	7.19454	6.74454	6.82911	7.08662	7.25552	7.07443	6.95663	6.81433	7.19697	6.58489	6.72991	UBE2J2
NM_194457_at	7.05556	6.71247	6.55809	6.88451	6.83189	6.70747	6.95385	6.93808	6.46426	6.97206	6.71919	6.74058	7.10480	7.15745	7.12731	7.04035	6.93544	6.83014	6.63362	6.82072	6.93428	6.90182	7.06302	7.29433	7.00655	6.88575	6.58295	7.03557	6.90337	7.15819	7.17168	7.17522	6.81663	6.70675	7.23686	7.03028	7.02809	7.16441	7.10412	7.18136	6.88440	6.89806	6.99462	6.95698	6.73289	6.88900	6.98249	6.95362	7.05745	6.96516	6.70304	6.74502	6.93184	6.52610	6.72086	6.99183	6.92398	7.05359	6.97005	6.92355	7.03450	6.73002	7.02829	6.91233	7.03216	7.28807	6.86575	7.19454	6.74454	6.82911	7.08662	7.25552	7.07443	6.95663	6.81433	7.19697	6.58489	6.72991	UBE2J2
NM_194458_at	7.05556	6.71247	6.55809	6.88451	6.83189	6.70747	6.95385	6.93808	6.46426	6.97206	6.71919	6.74058	7.10480	7.15745	7.12731	7.04035	6.93544	6.83014	6.63362	6.82072	6.93428	6.90182	7.06302	7.29433	7.00655	6.88575	6.58295	7.03557	6.90337	7.15819	7.17168	7.17522	6.81663	6.70675	7.23686	7.03028	7.02809	7.16441	7.10412	7.18136	6.88440	6.89806	6.99462	6.95698	6.73289	6.88900	6.98249	6.95362	7.05745	6.96516	6.70304	6.74502	6.93184	6.52610	6.72086	6.99183	6.92398	7.05359	6.97005	6.92355	7.03450	6.73002	7.02829	6.91233	7.03216	7.28807	6.86575	7.19454	6.74454	6.82911	7.08662	7.25552	7.07443	6.95663	6.81433	7.19697	6.58489	6.72991	UBE2J2
NM_198317_at	3.90609	4.03558	3.96528	4.14828	3.79074	4.11458	4.10378	4.08424	4.15409	4.28277	3.95974	3.66315	3.97681	3.77274	4.14091	4.05705	4.09241	3.90559	3.91296	4.20659	3.80526	4.17004	4.22011	4.12930	4.02584	4.28139	3.71910	4.10432	3.80708	4.00365	3.87498	3.95783	4.04019	3.89426	3.89682	3.74880	3.73680	3.96837	4.00500	4.15326	4.06070	4.19460	3.87643	3.90376	3.92528	3.59475	3.83309	3.68200	4.19242	3.95275	3.94326	3.55826	4.03943	3.82753	3.90301	3.69106	4.03234	3.96828	3.96929	3.84703	3.95486	3.61594	3.92634	3.75641	4.11053	4.36969	3.88213	4.08267	3.68747	3.99507	3.91680	3.76083	4.04403	4.01295	3.94348	4.44986	4.17513	4.27832	KLHL17
NM_198576_at	5.69814	5.76941	5.71348	5.83824	5.49906	5.73471	5.78006	5.79284	6.05313	6.19494	5.76674	5.73881	5.64617	5.84509	6.04431	5.74862	6.28644	6.11116	5.89871	5.97147	5.83707	5.82545	5.87738	6.10676	5.86107	5.98997	5.80527	6.05267	6.22408	5.93128	6.10188	6.03091	5.53811	5.59710	5.93559	6.13720	5.53464	5.62696	5.91097	5.94193	6.25906	5.80310	5.30681	5.85817	5.38118	5.58695	5.76467	5.89391	6.07107	6.64789	5.65485	5.73389	5.90767	5.48936	5.43355	5.85360	5.88894	5.77248	5.78424	5.83945	5.88923	5.64170	5.83206	5.70991	5.99524	5.73166	5.81017	6.06729	5.83679	5.86650	6.02952	5.86488	5.80117	6.07138	5.92261	6.07958	5.64493	5.67597	AGRN
NR_026749_at	3.55860	3.41019	3.70487	4.04635	3.74107	3.87799	3.51706	3.73010	3.62251	4.00549	3.70679	3.32790	3.49940	3.54092	3.66915	3.55860	4.29633	3.65679	3.70565	3.69875	3.46141	3.60915	3.75047	3.77069	3.67804	4.04290	3.87980	3.63945	3.66315	3.77710	3.41603	3.60403	3.71117	3.95902	3.53005	3.89541	3.48336	3.96508	3.46996	3.79988	3.74436	3.97197	3.62985	3.70623	3.79634	3.50958	4.07158	3.44506	4.11395	3.77666	3.71352	3.28723	4.14761	3.18946	3.78177	3.42559	3.71899	3.80030	3.63623	3.52945	3.70774	3.64675	3.58655	3.60905	3.62380	4.05409	3.50118	4.15196	3.71015	3.99946	3.40998	3.65981	3.76027	4.00938	3.83617	4.02886	4.05157	3.95190	SKINTL
NR_027693_at	8.11802	8.10754	7.41749	8.20982	7.48530	7.61954	8.18510	7.89392	7.67203	8.20583	8.00154	7.65373	8.03484	8.12722	8.28581	8.14683	8.39024	8.02457	7.76505	7.90885	7.85683	7.71684	8.31449	8.18056	7.82944	7.99164	7.94652	8.41035	7.98964	8.14483	8.07894	8.11154	7.81183	7.76593	7.99130	7.90273	8.10393	7.97296	8.09344	8.20315	7.95846	7.89144	8.19361	8.26705	7.28641	7.52233	7.90480	7.84511	8.34091	8.09454	7.71077	6.60904	7.78778	7.30677	7.79647	7.71804	8.00820	8.18900	7.91177	8.04458	7.68089	7.68872	7.46454	7.91392	7.95425	8.07144	7.98649	8.12148	7.60377	7.44747	7.80116	8.29512	7.77841	8.05107	7.70972	8.09544	7.73434	7.73862	C1orf170
XR_039825_at	8.27455	8.31036	7.66870	8.40962	7.74269	7.79569	8.36614	8.05582	7.86569	8.33761	8.18178	7.82636	8.24517	8.39214	8.49133	8.38412	8.57573	8.23636	7.99428	8.12171	8.01344	7.91322	8.47496	8.34745	8.04812	8.12920	8.12469	8.59841	8.15937	8.34354	8.25708	8.30399	8.02740	7.96865	8.17273	8.09503	8.30059	8.22059	8.35139	8.42814	8.19581	8.09407	8.42168	8.53511	7.39104	7.72790	8.01479	7.99985	8.48925	8.28888	7.96709	6.91276	8.03741	7.52864	8.01414	7.91354	8.22251	8.42277	8.10343	8.23683	7.85937	7.88771	7.84146	8.12296	8.18816	8.30128	8.18162	8.36289	7.79493	7.71389	8.01523	8.46379	8.01928	8.24454	7.86088	8.30933	7.89105	7.95434	C1orf170
